schema_version,snapshot_date,source_module_label,source_module_api_name,source_field_label,source_field_api_name,source_data_type,source_usage_status,target_module_label,target_module_api_name,target_field_label,target_field_api_name,target_data_type,target_field_status,current_mapping_status,type_compatibility_status,choice_compatibility_status,review_status,metadata_verification_status
2,2026-08-14,Leads,Leads,Email Opt Out,Email_Opt_Out,boolean,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Email Opt Out,Email_Opt_Out,boolean,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Email Opt Out,Email_Opt_Out,boolean,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Enrich Status,Enrich_Status__s,picklist,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Enrich Status,Enrich_Status__s,picklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Enrich Status,Enrich_Status__s,picklist,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Entry Offer,Entry_Offer,picklist,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Entry Offer,Entry_Offer,picklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Entry Offer,Entry_Offer,picklist,used,Deals,Deals,Entry Offer,Entry_Offer,picklist,existing_used,mapped,exact,exact_active_actual_values,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Fax,Fax,text,unused,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Fax,Fax,text,unused,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Fax,Fax,text,unused,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Field Team Size Band,Field_Team_Size_Band,picklist,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Field Team Size Band,Field_Team_Size_Band,picklist,used,Accounts,Accounts,Field Team Size Band,Field_Team_Size_Band,picklist,existing_used,mapped,exact,exact_active_actual_values,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Field Team Size Band,Field_Team_Size_Band,picklist,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,First Name,First_Name,text,used,Contacts,Contacts,First Name,First_Name,text,existing_used,mapped,exact,not_choice,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,First Name,First_Name,text,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,First Name,First_Name,text,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,First Visit,First_Visited_Time,datetime,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,First Visit,First_Visited_Time,datetime,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,First Visit,First_Visited_Time,datetime,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,First Page Visited,First_Visited_URL,website,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,First Page Visited,First_Visited_URL,website,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,First Page Visited,First_Visited_URL,website,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Free Test Contact Consent,Free_Test_Contact_Consent,boolean,used,Contacts,Contacts,Free Test Contact Consent,Free_Test_Contact_Consent,boolean,existing_used,mapped,exact,not_choice,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Free Test Contact Consent,Free_Test_Contact_Consent,boolean,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Free Test Contact Consent,Free_Test_Contact_Consent,boolean,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Free Test Contact Consent At,Free_Test_Contact_Consent_At,datetime,used,Contacts,Contacts,Free Test Contact Consent At,Free_Test_Contact_Consent_At,datetime,existing_used,mapped,exact,not_choice,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Free Test Contact Consent At,Free_Test_Contact_Consent_At,datetime,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Free Test Contact Consent At,Free_Test_Contact_Consent_At,datetime,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Free Test Contact Consent Version,Free_Test_Contact_Consent_Version,text,used,Contacts,Contacts,Free Test Contact Consent Version,Free_Test_Contact_Consent_Version,text,existing_used,mapped,exact,not_choice,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Free Test Contact Consent Version,Free_Test_Contact_Consent_Version,text,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Free Test Contact Consent Version,Free_Test_Contact_Consent_Version,text,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Free Test Request Notes,Free_Test_Request_Notes,textarea,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Free Test Request Notes,Free_Test_Request_Notes,textarea,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Free Test Request Notes,Free_Test_Request_Notes,textarea,used,Deals,Deals,Free Test Request Notes,Free_Test_Request_Notes,textarea,existing_used,mapped,exact,not_choice,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Free Test Request Submitted At,Free_Test_Request_Submitted_At,datetime,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Free Test Request Submitted At,Free_Test_Request_Submitted_At,datetime,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Free Test Request Submitted At,Free_Test_Request_Submitted_At,datetime,used,Deals,Deals,Free Test Request Submitted At,Free_Test_Request_Submitted_At,datetime,existing_used,mapped,exact,not_choice,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Full Name,Full_Name,text,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Full Name,Full_Name,text,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Full Name,Full_Name,text,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,ICP Fit,ICP_Fit,picklist,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,ICP Fit,ICP_Fit,picklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,ICP Fit,ICP_Fit,picklist,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Record Id,id,bigint,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Record Id,id,bigint,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Record Id,id,bigint,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Industry,Industry,picklist,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Industry,Industry,picklist,used,Accounts,Accounts,Industry,Industry,picklist,existing_used,mapped,exact,exact_active_actual_values,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Industry,Industry,picklist,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Intake Form Version,Intake_Form_Version,text,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Intake Form Version,Intake_Form_Version,text,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Intake Form Version,Intake_Form_Version,text,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Intake Submission ID,Intake_Submission_ID,text,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Intake Submission ID,Intake_Submission_ID,text,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Intake Submission ID,Intake_Submission_ID,text,used,Deals,Deals,Intake Submission ID,Intake_Submission_ID,text,existing_used,mapped,exact,not_choice,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Integration Readiness,Integration_Readiness,picklist,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Integration Readiness,Integration_Readiness,picklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Integration Readiness,Integration_Readiness,picklist,used,Deals,Deals,Integration Readiness,Integration_Readiness,picklist,existing_used,mapped,exact,exact_active_actual_values,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Last Activity Time,Last_Activity_Time,datetime,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Last Activity Time,Last_Activity_Time,datetime,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Last Activity Time,Last_Activity_Time,datetime,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Last Enriched Time,Last_Enriched_Time__s,datetime,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Last Enriched Time,Last_Enriched_Time__s,datetime,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Last Enriched Time,Last_Enriched_Time__s,datetime,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Last Name,Last_Name,text,used,Contacts,Contacts,Last Name,Last_Name,text,existing_used,mapped,exact,not_choice,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Last Name,Last_Name,text,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Last Name,Last_Name,text,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Last Outreach At,Last_Outreach_At,datetime,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Last Outreach At,Last_Outreach_At,datetime,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Last Outreach At,Last_Outreach_At,datetime,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Last Outreach Channel,Last_Outreach_Channel,picklist,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Last Outreach Channel,Last_Outreach_Channel,picklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Last Outreach Channel,Last_Outreach_Channel,picklist,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Last Research Verified At,Last_Research_Verified_At,datetime,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Last Research Verified At,Last_Research_Verified_At,datetime,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Last Research Verified At,Last_Research_Verified_At,datetime,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Most Recent Visit,Last_Visited_Time,datetime,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Most Recent Visit,Last_Visited_Time,datetime,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Most Recent Visit,Last_Visited_Time,datetime,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Lead Conversion Time,Lead_Conversion_Time,integer,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Lead Conversion Time,Lead_Conversion_Time,integer,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Lead Conversion Time,Lead_Conversion_Time,integer,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Lead Source,Lead_Source,picklist,used,Contacts,Contacts,Lead Source,Lead_Source,picklist,existing_used,mapped,exact,exact_active_actual_values,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Lead Source,Lead_Source,picklist,used,Accounts,Accounts,Lead Source,Source_Channel,picklist,existing_used,mapped,exact,exact_active_actual_values,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Lead Source,Lead_Source,picklist,used,Deals,Deals,Lead Source,Lead_Source,picklist,existing_used,mapped,exact,exact_active_actual_values,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Lead Status,Lead_Status,picklist,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Lead Status,Lead_Status,picklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Lead Status,Lead_Status,picklist,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Social Lead ID,leadchain0__Social_Lead_ID,text,used,Contacts,Contacts,Social Lead ID,leadchain0__Social_Lead_ID,text,existing_used,mapped,exact,not_choice,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Social Lead ID,leadchain0__Social_Lead_ID,text,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Social Lead ID,leadchain0__Social_Lead_ID,text,used,Deals,Deals,Social Lead ID,leadchain0__Social_Lead_ID,text,existing_used,mapped,exact,not_choice,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Lifecycle Status,Lifecycle_Status,picklist,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Lifecycle Status,Lifecycle_Status,picklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Lifecycle Status,Lifecycle_Status,picklist,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Contact LinkedIn,LinkedIn,website,used,Contacts,Contacts,Contact LinkedIn,LinkedIn,website,existing_used,mapped,exact,not_choice,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Contact LinkedIn,LinkedIn,website,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Contact LinkedIn,LinkedIn,website,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Location Source URL,Location_Source_URL,website,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Location Source URL,Location_Source_URL,website,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Location Source URL,Location_Source_URL,website,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Location Type,Location_Type,picklist,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Location Type,Location_Type,picklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Location Type,Location_Type,picklist,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Locked,Locked__s,boolean,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Locked,Locked__s,boolean,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Locked,Locked__s,boolean,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Company Phone,Main_Business_Phone,phone,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Company Phone,Main_Business_Phone,phone,used,Accounts,Accounts,Company Phone,Phone,phone,existing_used,mapped,exact,not_choice,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Company Phone,Main_Business_Phone,phone,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Contact Mobile,Mobile,phone,used,Contacts,Contacts,Mobile,Mobile,phone,existing_used,mapped,exact,not_choice,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Contact Mobile,Mobile,phone,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Contact Mobile,Mobile,phone,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Modified By,Modified_By,ownerlookup,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Modified By,Modified_By,ownerlookup,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Modified By,Modified_By,ownerlookup,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Modified Time,Modified_Time,datetime,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Modified Time,Modified_Time,datetime,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Modified Time,Modified_Time,datetime,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Monthly Inbound Call Band,Monthly_Inbound_Call_Band,picklist,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Monthly Inbound Call Band,Monthly_Inbound_Call_Band,picklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Monthly Inbound Call Band,Monthly_Inbound_Call_Band,picklist,used,Deals,Deals,Monthly Inbound Call Band,Monthly_Inbound_Call_Band,picklist,existing_used,mapped,exact,exact_active_actual_values,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Distance,nearby_distance__s,double,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Distance,nearby_distance__s,double,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Distance,nearby_distance__s,double,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Next Action,Next_Action,picklist,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Next Action,Next_Action,picklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Next Action,Next_Action,picklist,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Next Outreach At,Next_Outreach_At,datetime,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Next Outreach At,Next_Outreach_At,datetime,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Next Outreach At,Next_Outreach_At,datetime,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,No. of Employees,No_of_Employees,integer,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,No. of Employees,No_of_Employees,integer,used,Accounts,Accounts,No. of Employees,Employees,integer,existing_used,mapped,exact,not_choice,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,No. of Employees,No_of_Employees,integer,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Number Of Chats,Number_Of_Chats,integer,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Number Of Chats,Number_Of_Chats,integer,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Number Of Chats,Number_Of_Chats,integer,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Number of Locations,Number_of_Locations,integer,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Number of Locations,Number_of_Locations,integer,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Number of Locations,Number_of_Locations,integer,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Nurture Reason,Nurture_Reason,picklist,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
